date,fee
2023-08-10,78417
2023-08-11,74656
2023-08-12,68070
2023-08-13,68358
2023-08-14,75227
2023-08-15,81470
2023-08-16,88141
2023-08-17,110398
2023-08-18,85190
2023-08-19,67848
2023-08-20,63029
2023-08-21,72937
2023-08-22,80411
2023-08-23,75756
2023-08-24,109955
2023-08-25,76359
2023-08-26,60903
2023-08-27,64811
2023-08-28,65245
2023-08-29,82433
2023-08-30,60518
2023-08-31,72256
2023-09-01,68110
2023-09-02,57912
2023-09-03,54079
2023-09-04,61104
2023-09-05,65900
2023-09-06,67520
2023-09-07,62254
2023-09-08,67735
2023-09-09,51407
2023-09-10,72068
2023-09-11,76011
2023-09-12,66447
2023-09-13,69981
2023-09-14,69456
2023-09-15,66862
2023-09-16,60547
2023-09-17,57081
2023-09-18,73994
2023-09-19,79719
2023-09-20,82592
2023-09-21,77618
2023-09-22,58926
2023-09-23,53055
2023-09-24,55777
2023-09-25,79180
2023-09-26,57653
2023-09-27,60902
2023-09-28,57634
2023-09-29,69149
2023-09-30,72880
2023-10-01,93366
2023-10-02,109275
2023-10-03,107964
2023-10-04,93969
2023-10-05,81958
2023-10-06,109575
2023-10-07,77964
2023-10-08,82356
2023-10-09,84671
2023-10-10,93762
2023-10-11,114600
2023-10-12,73740
2023-10-13,73023
2023-10-14,73940
2023-10-15,69776
2023-10-16,115866
2023-10-17,110779
2023-10-18,80991
2023-10-19,98000
2023-10-20,123459
2023-10-21,142493
2023-10-22,142404
2023-10-23,175601
2023-10-24,190896
2023-10-25,190867
2023-10-26,146007
2023-10-27,142678
2023-10-28,102156
2023-10-29,116775
2023-10-30,139869
2023-10-31,181919
2023-11-01,439437
2023-11-02,348666
2023-11-03,268893
2023-11-04,199599
2023-11-05,164270
2023-11-06,170020
2023-11-07,217488
2023-11-08,185755
2023-11-09,333076
2023-11-10,444896
2023-11-11,593470
2023-11-12,433211
2023-11-13,435065
2023-11-14,547404
2023-11-15,459686
2023-11-16,547319
2023-11-17,472335
2023-11-18,369293
2023-11-19,379432
2023-11-20,673622
2023-11-21,552871
2023-11-22,497073
2023-11-23,505940
2023-11-24,433501
2023-11-25,373308
2023-11-26,423196
2023-11-27,400873
2023-11-28,440456
2023-11-29,482897
2023-11-30,397400
2023-12-01,372862
2023-12-02,400012
2023-12-03,391978
2023-12-04,535650
2023-12-05,453541
2023-12-06,565404
2023-12-07,874200
2023-12-08,1082365
2023-12-09,958662
2023-12-10,826755
2023-12-11,874749
2023-12-12,825590
2023-12-13,702746
2023-12-14,937828
2023-12-15,1223184
2023-12-16,1331688
2023-12-17,1130848
2023-12-18,1339260
2023-12-19,1748778
2023-12-20,2281446
2023-12-21,2621827
2023-12-22,5710820
2023-12-23,3215062
2023-12-24,2631910
2023-12-25,2683581
2023-12-26,3077059
2023-12-27,3076143
2023-12-28,2092344
2023-12-29,1743412
2023-12-30,1622830
2023-12-31,1579214
2024-01-01,1264245
2024-01-02,1605891
2024-01-03,1671071
2024-01-04,1495681
2024-01-05,1539608
2024-01-06,1287200
2024-01-07,1103275
2024-01-08,1181780
2024-01-09,1230173
2024-01-10,1200032
2024-01-11,1498011
2024-01-12,1273429
2024-01-13,1233500
2024-01-14,1463654
2024-01-15,1789959
2024-01-16,1740191
2024-01-17,1823033
2024-01-18,2073486
2024-01-19,1845523
2024-01-20,2002706
2024-01-21,1954701
2024-01-22,1764342
2024-01-23,1618786
2024-01-24,1812332
2024-01-25,1726345
2024-01-26,1981238
2024-01-27,1697450
2024-01-28,2026065
2024-01-29,1724610
2024-01-30,2023321
2024-01-31,3102020
2024-02-01,3230981
2024-02-02,2656579
2024-02-03,2052663
2024-02-04,1852932
2024-02-05,1701209
2024-02-06,1562770
2024-02-07,1570795
2024-02-08,2020352
2024-02-09,1494930
2024-02-10,1341816
2024-02-11,1360451
2024-02-12,1460131
2024-02-13,1329128
2024-02-14,1355435
2024-02-15,1439260
2024-02-16,1281103
2024-02-17,1006394
2024-02-18,906325
2024-02-19,1019545
2024-02-20,1478464
2024-02-21,1334942
2024-02-22,1309319
2024-02-23,1275772
2024-02-24,1236554
2024-02-25,1278814
2024-02-26,1801012
2024-02-27,1936160
2024-02-28,2262122
2024-02-29,2606903
2024-03-01,2732955
2024-03-02,3458238
2024-03-03,4044539
2024-03-04,4811730
2024-03-05,3974648
2024-03-06,5185280
2024-03-07,6861444
2024-03-08,4744188
2024-03-09,5255940
2024-03-10,4309900
2024-03-11,4878168
2024-03-12,4579516
2024-03-13,3665480
2024-03-14,6256883
2024-03-15,9688417
2024-03-16,10434075
2024-03-17,11940826
2024-03-18,17405178
2024-03-19,11360101
2024-03-20,9504317
2024-03-21,9349838
2024-03-22,6683435
2024-03-23,5370319
2024-03-24,4979622
2024-03-25,6522243
2024-03-26,7020314
2024-03-27,6369340
2024-03-28,6928564
2024-03-29,7335531
2024-03-30,7911775
2024-03-31,7885702
2024-04-01,8108341
2024-04-02,8720761
2024-04-03,8906023
2024-04-04,8242077
2024-04-05,7178326
2024-04-06,6056639
2024-04-07,6842809
2024-04-08,6886013
2024-04-09,7014424
2024-04-10,6135219
2024-04-11,6028360
2024-04-12,5848065
2024-04-13,4787804
2024-04-14,4026684
2024-04-15,4274433
2024-04-16,4068333
2024-04-17,3705442
2024-04-18,3424479
2024-04-19,3455885
2024-04-20,4543072
2024-04-21,5125870
2024-04-22,5770942
2024-04-23,5780896
2024-04-24,6385847
2024-04-25,5352555
2024-04-26,4674683
2024-04-27,4121180
2024-04-28,3906985
2024-04-29,4275414
2024-04-30,3657900
2024-05-01,3508640
2024-05-02,4738054
2024-05-03,5972564
2024-05-04,5387591
2024-05-05,4835463
2024-05-06,5226044
2024-05-07,6227131
2024-05-08,5999540
2024-05-09,5448059
2024-05-10,5175217
2024-05-11,4671063
2024-05-12,4730523
2024-05-13,5950959
2024-05-14,7358466
2024-05-15,6489898
2024-05-16,6611069
2024-05-17,5874324
2024-05-18,4855489
2024-05-19,4791072
2024-05-20,5748662
2024-05-21,5480454
2024-05-22,5632812
2024-05-23,5480126
2024-05-24,5798317
2024-05-25,4823210
2024-05-26,5739013
2024-05-27,7135697
2024-05-28,7595897
2024-05-29,8083267
2024-05-30,8537805
2024-05-31,6864442
2024-06-01,6055542
2024-06-02,5910029
2024-06-03,7011265
2024-06-04,6178808
2024-06-05,6532430
2024-06-06,6868574
2024-06-07,8047121
2024-06-08,10409900
2024-06-09,7390080
2024-06-10,6714922
2024-06-11,6928400
2024-06-12,9544681
2024-06-13,9471640
2024-06-14,9292310
2024-06-15,6580462
2024-06-16,5826917
2024-06-17,7541645
2024-06-18,9801855
2024-06-19,10356832
2024-06-20,8641475
2024-06-21,8218023
2024-06-22,5902739
2024-06-23,5155826
2024-06-24,5843856
2024-06-25,6392460
2024-06-26,6997098
2024-06-27,8421408
2024-06-28,7958308
2024-06-29,5985551
2024-06-30,5596237
2024-07-01,8134929
2024-07-02,6743155
2024-07-03,7221559
2024-07-04,6261102
2024-07-05,7116128
2024-07-06,7074868
2024-07-07,7115681
2024-07-08,7285933
2024-07-09,7810595
2024-07-10,7655563
2024-07-11,7430757
2024-07-12,7624946
2024-07-13,7715616
2024-07-14,6938846
2024-07-15,10978730
2024-07-16,10953817
2024-07-17,9516619
2024-07-18,8708099
2024-07-19,8627706
2024-07-20,8300082
2024-07-21,9022306
2024-07-22,10437963
2024-07-23,8593953
2024-07-24,8366283
2024-07-25,7525378
2024-07-26,8087714
2024-07-27,10319806
2024-07-28,13788950
2024-07-29,12842323
2024-07-30,12515675
2024-07-31,11573794
2024-08-01,9873112
2024-08-02,8207813
2024-08-03,6492344
2024-08-04,5679930
2024-08-05,7562128
2024-08-06,8295092
2024-08-07,8735458
2024-08-08,9619150
2024-08-09,8664823
2024-08-10,6559114
2024-08-11,6069888
2024-08-12,5894377
2024-08-13,6482674
2024-08-14,6159785
2024-08-15,5591225
2024-08-16,5376789
2024-08-17,3956187
2024-08-18,4195345
2024-08-19,4580593
2024-08-20,4028533
2024-08-21,3452497
2024-08-22,3315943
2024-08-23,3547989
2024-08-24,3970756
2024-08-25,3385530
2024-08-26,3199757
2024-08-27,3122540
2024-08-28,3523326
2024-08-29,3390999
2024-08-30,3236833
2024-08-31,2646540
2024-09-01,2405304
2024-09-02,2712433
2024-09-03,3054288
2024-09-04,3074505
2024-09-05,2844737
2024-09-06,2650859
2024-09-07,2257585
2024-09-08,1872351
2024-09-09,2147680
2024-09-10,2440930
2024-09-11,2471909
2024-09-12,2376090
2024-09-13,2504712
2024-09-14,2593713
2024-09-15,1975237
2024-09-16,2463873
2024-09-17,2590966
2024-09-18,2977427
2024-09-19,3481899
2024-09-20,3557719
2024-09-21,2765648
2024-09-22,3051277
2024-09-23,3494224
2024-09-24,4115741
2024-09-25,4975617
2024-09-26,6903322
2024-09-27,9428987
2024-09-28,8924677
2024-09-29,8922555
2024-09-30,8606700
2024-10-01,7863950
2024-10-02,7726427
2024-10-03,7639765
2024-10-04,7557672
2024-10-05,7229184
2024-10-06,7165945
2024-10-07,7471431
2024-10-08,7451116
2024-10-09,7951605
2024-10-10,7220887
2024-10-11,7632473
2024-10-12,8010015
2024-10-13,9304010
2024-10-14,11219053
2024-10-15,14495516
2024-10-16,12627863
2024-10-17,14087127
2024-10-18,12408860
2024-10-19,14831968
2024-10-20,18184057
2024-10-21,16063634
2024-10-22,18831200
2024-10-23,19966506
2024-10-24,22699503
2024-10-25,24372818
2024-10-26,16071264
2024-10-27,14906354
2024-10-28,16450715
2024-10-29,18616361
2024-10-30,18996052
2024-10-31,15847142
2024-11-01,15423223
2024-11-02,13171340
2024-11-03,13575801
2024-11-04,14117357
2024-11-05,14074849
2024-11-06,17028295
2024-11-07,20242920
2024-11-08,21349168
2024-11-09,19068653
2024-11-10,17354523
2024-11-11,26190258
2024-11-12,33213633
2024-11-13,36091232
2024-11-14,41311722
2024-11-15,44102207
2024-11-16,43764053
2024-11-17,42149274
2024-11-18,53404492
2024-11-19,58050979
2024-11-20,61600489
2024-11-21,59333513
2024-11-22,54168672
2024-11-23,46547447
2024-11-24,41041891
2024-11-25,36329392
2024-11-26,35404950
2024-11-27,35703913
2024-11-28,36556628
2024-11-29,33891862
2024-11-30,29787694
2024-12-01,26600937
2024-12-02,26451509
2024-12-03,27717587
2024-12-04,26155786
2024-12-05,24769765
2024-12-06,23764544
2024-12-07,21529460
2024-12-08,19395038
2024-12-09,22255434
2024-12-10,27979165
2024-12-11,28283232
2024-12-12,28396122
2024-12-13,29161149
2024-12-14,28932648
2024-12-15,22583878
2024-12-16,21783678
2024-12-17,24925550
2024-12-18,28571088
2024-12-19,26660689
2024-12-20,25425522
2024-12-21,25431501
2024-12-22,19521029
2024-12-23,18276552
2024-12-24,19951207
2024-12-25,15693563
2024-12-26,15758001
2024-12-27,20151175
2024-12-28,18329521
2024-12-29,18725847
2024-12-30,19371586
2024-12-31,21181635
2025-01-01,20016965
2025-01-02,24572066
2025-01-03,29995008
2025-01-04,31598483
2025-01-05,27378696
2025-01-06,30318631
2025-01-07,33338979
2025-01-08,31198882
2025-01-09,31308436
2025-01-10,28309307
2025-01-11,27956666
2025-01-12,24574171
2025-01-13,26105328
2025-01-14,27121294
2025-01-15,26408095
2025-01-16,27105772
2025-01-17,33860103
2025-01-18,62494868
2025-01-19,93253307
2025-01-20,198183876
2025-01-21,106702681
2025-01-22,75845736
2025-01-23,82293382
2025-01-24,92418495
2025-01-25,87888357
2025-01-26,65498682
2025-01-27,60334579
2025-01-28,54238397
2025-01-29,44529767
2025-01-30,58772065
2025-01-31,54890660
2025-02-01,40764513
2025-02-02,32780732
2025-02-03,29520585
2025-02-04,37877748
