date,volume
2024-10-31,257835
2024-11-01,79020
2024-11-02,36591
2024-11-03,94376
2024-11-04,62334
2024-11-05,77201
2024-11-06,468779
2024-11-07,483850
2024-11-08,588958
2024-11-09,365943
2024-11-10,2582586
2024-11-11,4915615
2024-11-12,5642098
2024-11-13,6312642
2024-11-14,2975462
2024-11-15,1474710
2024-11-16,2319906
2024-11-17,4446181
2024-11-18,5230746
2024-11-19,2102172
2024-11-20,2545734
2024-11-21,2533286
2024-11-22,2602262
2024-11-23,9066468
2024-11-24,7313812
2024-11-25,5939024
2024-11-26,5329600
2024-11-27,2720426
2024-11-28,3472946
2024-11-29,6230510
2024-11-30,16591581
2024-12-01,6074654
2024-12-02,4518557
2024-12-03,6752413
2024-12-04,5879901
2024-12-05,4566397
2024-12-06,2752979
2024-12-07,1849264
2024-12-08,1526410
2024-12-09,5999163
2024-12-10,5583893
2024-12-11,3006604
2024-12-12,5862099
2024-12-13,6633330
2024-12-14,3778624
2024-12-15,2918523
2024-12-16,2837591
2024-12-17,2802717
2024-12-18,3147149
2024-12-19,5963503
2024-12-20,5366515
2024-12-21,4382832
2024-12-22,2550736
2024-12-23,2463565
2024-12-24,1252161
2024-12-25,2068669
2024-12-26,1497251
2024-12-27,1460013
2024-12-28,816531
2024-12-29,700193
2024-12-30,1268058
2024-12-31,1417853
2025-01-01,759074
2025-01-02,3279771
2025-01-03,1581822
2025-01-04,988928
2025-01-05,1363653
2025-01-06,1812627
2025-01-07,2481407
2025-01-08,2463438
2025-01-09,1678557
2025-01-10,1311974
2025-01-11,501325
2025-01-12,449451
2025-01-13,984702
2025-01-14,768970
2025-01-15,1109978
2025-01-16,1337948
2025-01-17,1238060
2025-01-18,1642992
2025-01-19,1014559
2025-01-20,785305
2025-01-21,383608
2025-01-22,477901
2025-01-23,228796
2025-01-24,176003
2025-01-25,106950
2025-01-26,101870
2025-01-27,309492
2025-01-28,223272
2025-01-29,74339
2025-01-30,482989
2025-01-31,651863
2025-02-01,321747
2025-02-02,204569
2025-02-03,444741
2025-02-04,416623
