date,fee
2023-05-25,71210
2023-05-26,52315
2023-05-27,52786
2023-05-28,60404
2023-05-29,686512
2023-05-30,72887
2023-05-31,74320
2023-06-01,60801
2023-06-02,52667
2023-06-03,55865
2023-06-04,59147
2023-06-05,78993
2023-06-06,60064
2023-06-07,60001
2023-06-08,51413
2023-06-09,61329
2023-06-10,105327
2023-06-11,48145
2023-06-12,46917
2023-06-13,48411
2023-06-14,49084
2023-06-15,52203
2023-06-16,47074
2023-06-17,42912
2023-06-18,40737
2023-06-19,47226
2023-06-20,47072
2023-06-21,49916
2023-06-22,53765
2023-06-23,58736
2023-06-24,52599
2023-06-25,58372
2023-06-26,56975
2023-06-27,57026
2023-06-28,56861
2023-06-29,68680
2023-06-30,119675
2023-07-01,62640
2023-07-02,64743
2023-07-03,69852
2023-07-04,70645
2023-07-05,65639
2023-07-06,113693
2023-07-07,112164
2023-07-08,88252
2023-07-09,74934
2023-07-10,86302
2023-07-11,79545
2023-07-12,77153
2023-07-13,130021
2023-07-14,190044
2023-07-15,115648
2023-07-16,105212
2023-07-17,132268
2023-07-18,104196
2023-07-19,99318
2023-07-20,87446
2023-07-21,91615
2023-07-22,77710
2023-07-23,69012
2023-07-24,82338
2023-07-25,1113504
2023-07-26,95081
2023-07-27,84975
2023-07-28,71596
2023-07-29,64681
2023-07-30,64275
2023-07-31,78589
2023-08-01,116196
2023-08-02,104645
2023-08-03,90104
2023-08-04,78494
2023-08-05,69702
2023-08-06,75798
2023-08-07,106900
2023-08-08,90913
2023-08-09,93348
2023-08-10,78417
2023-08-11,74656
2023-08-12,68070
2023-08-13,68358
2023-08-14,75227
2023-08-15,81470
2023-08-16,88141
2023-08-17,110398
2023-08-18,85190
2023-08-19,67848
2023-08-20,63029
2023-08-21,72937
2023-08-22,80411
2023-08-23,75756
2023-08-24,109955
2023-08-25,76359
2023-08-26,60903
2023-08-27,64811
2023-08-28,65245
2023-08-29,82433
2023-08-30,60518
2023-08-31,72256
2023-09-01,68110
2023-09-02,57912
2023-09-03,54079
2023-09-04,61104
2023-09-05,65900
2023-09-06,67520
2023-09-07,62254
2023-09-08,67735
2023-09-09,51407
2023-09-10,72068
2023-09-11,76011
2023-09-12,66447
2023-09-13,69981
2023-09-14,69456
2023-09-15,66862
2023-09-16,60547
2023-09-17,57081
2023-09-18,73994
2023-09-19,79719
2023-09-20,82592
2023-09-21,77618
2023-09-22,58926
2023-09-23,53055
2023-09-24,55777
2023-09-25,79180
2023-09-26,57653
2023-09-27,60902
2023-09-28,57634
2023-09-29,69149
2023-09-30,72880
2023-10-01,93366
2023-10-02,109275
2023-10-03,107964
2023-10-04,93969
2023-10-05,81958
2023-10-06,109575
2023-10-07,77964
2023-10-08,82356
2023-10-09,84671
2023-10-10,93762
2023-10-11,114600
2023-10-12,73740
2023-10-13,73023
2023-10-14,73940
2023-10-15,69776
2023-10-16,115866
2023-10-17,110779
2023-10-18,80991
2023-10-19,98000
2023-10-20,123459
2023-10-21,142493
2023-10-22,142404
2023-10-23,175601
2023-10-24,190896
2023-10-25,190867
2023-10-26,146007
2023-10-27,142678
2023-10-28,102156
2023-10-29,116775
2023-10-30,139869
2023-10-31,181919
2023-11-01,439437
2023-11-02,348666
2023-11-03,268893
2023-11-04,199599
2023-11-05,164270
2023-11-06,170020
2023-11-07,217488
2023-11-08,185755
2023-11-09,333076
2023-11-10,444896
2023-11-11,593470
2023-11-12,433211
2023-11-13,435065
2023-11-14,547404
2023-11-15,459686
2023-11-16,547319
2023-11-17,472335
2023-11-18,369293
2023-11-19,379432
2023-11-20,673622
2023-11-21,552871
2023-11-22,497073
2023-11-23,505940
2023-11-24,433501
2023-11-25,373308
2023-11-26,423196
2023-11-27,400873
2023-11-28,440456
2023-11-29,482897
2023-11-30,397400
2023-12-01,372862
2023-12-02,400012
2023-12-03,391978
2023-12-04,535650
2023-12-05,453541
2023-12-06,565404
2023-12-07,874200
2023-12-08,1082365
2023-12-09,958662
2023-12-10,826755
2023-12-11,874749
2023-12-12,825590
2023-12-13,702746
2023-12-14,937828
2023-12-15,1223184
2023-12-16,1331688
2023-12-17,1130848
2023-12-18,1339260
2023-12-19,1748778
2023-12-20,2281446
2023-12-21,2621827
2023-12-22,5710820
2023-12-23,3215062
2023-12-24,2631910
2023-12-25,2683581
2023-12-26,3077059
2023-12-27,3076143
2023-12-28,2092344
2023-12-29,1743412
2023-12-30,1622830
2023-12-31,1579214
2024-01-01,1264245
2024-01-02,1605891
2024-01-03,1671071
2024-01-04,1495681
2024-01-05,1539608
2024-01-06,1287200
2024-01-07,1103275
2024-01-08,1181780
2024-01-09,1230173
2024-01-10,1200032
2024-01-11,1498011
2024-01-12,1273429
2024-01-13,1233500
2024-01-14,1463654
2024-01-15,1789959
2024-01-16,1740191
2024-01-17,1823033
2024-01-18,2073486
2024-01-19,1845523
2024-01-20,2002706
2024-01-21,1954701
2024-01-22,1764342
2024-01-23,1618786
2024-01-24,1812332
2024-01-25,1726345
2024-01-26,1981238
2024-01-27,1697450
2024-01-28,2026065
2024-01-29,1724610
2024-01-30,2023321
2024-01-31,3102020
2024-02-01,3230981
2024-02-02,2656579
2024-02-03,2052663
2024-02-04,1852932
2024-02-05,1701209
2024-02-06,1562770
2024-02-07,1570795
2024-02-08,2020352
2024-02-09,1494930
2024-02-10,1341816
2024-02-11,1360451
2024-02-12,1460131
2024-02-13,1329128
2024-02-14,1355435
2024-02-15,1439260
2024-02-16,1281103
2024-02-17,1006394
2024-02-18,906325
2024-02-19,1019545
2024-02-20,1478464
2024-02-21,1334942
2024-02-22,1309319
2024-02-23,1275772
2024-02-24,1236554
2024-02-25,1278814
2024-02-26,1801012
2024-02-27,1936160
2024-02-28,2262122
2024-02-29,2606903
2024-03-01,2732955
2024-03-02,3458238
2024-03-03,4044539
2024-03-04,4811730
2024-03-05,3974648
2024-03-06,5185280
2024-03-07,6861444
2024-03-08,4744188
2024-03-09,5255940
2024-03-10,4309900
2024-03-11,4878168
2024-03-12,4579516
2024-03-13,3665480
2024-03-14,6256883
2024-03-15,9688417
2024-03-16,10434075
2024-03-17,11940826
2024-03-18,17405178
2024-03-19,11360101
2024-03-20,9504317
2024-03-21,9349838
2024-03-22,6683435
2024-03-23,5370319
2024-03-24,4979622
2024-03-25,6522243
2024-03-26,7020314
2024-03-27,6369340
2024-03-28,6928564
2024-03-29,7335531
2024-03-30,7911775
2024-03-31,7885702
2024-04-01,8108341
2024-04-02,8720761
2024-04-03,8906023
2024-04-04,8242077
2024-04-05,7178326
2024-04-06,6056639
2024-04-07,6842809
2024-04-08,6886013
2024-04-09,7014424
2024-04-10,6135219
2024-04-11,6028360
2024-04-12,5848065
2024-04-13,4787804
2024-04-14,4026684
2024-04-15,4274433
2024-04-16,4068333
2024-04-17,3705442
2024-04-18,3424479
2024-04-19,3455885
2024-04-20,4543072
2024-04-21,5125870
2024-04-22,5770942
2024-04-23,5780896
2024-04-24,6385847
2024-04-25,5352555
2024-04-26,4674683
2024-04-27,4121180
2024-04-28,3906985
2024-04-29,4275414
2024-04-30,3657900
2024-05-01,3508640
2024-05-02,4738054
2024-05-03,5972564
2024-05-04,5387591
2024-05-05,4835463
2024-05-06,5228319
2024-05-07,6229928
2024-05-08,6001037
2024-05-09,5451979
2024-05-10,5179614
2024-05-11,4673159
2024-05-12,4733404
2024-05-13,5955633
2024-05-14,7364616
2024-05-15,6495996
2024-05-16,6614731
2024-05-17,5887946
2024-05-18,4862604
2024-05-19,4794735
2024-05-20,5751953
2024-05-21,5483878
2024-05-22,5635861
2024-05-23,5485147
2024-05-24,5805114
2024-05-25,4826845
2024-05-26,5744363
2024-05-27,7144442
2024-05-28,7602750
2024-05-29,8093075
2024-05-30,8544923
2024-05-31,6872559
2024-06-01,6061760
2024-06-02,5915241
2024-06-03,7018253
2024-06-04,6182548
2024-06-05,6535861
2024-06-06,6873288
2024-06-07,8053802
2024-06-08,10414940
2024-06-09,7393234
2024-06-10,6718113
2024-06-11,6931118
2024-06-12,9547207
2024-06-13,9475395
2024-06-14,9295697
2024-06-15,6582616
2024-06-16,5828781
2024-06-17,7547706
2024-06-18,9807034
2024-06-19,10360781
2024-06-20,8647047
2024-06-21,8221766
2024-06-22,5905789
2024-06-23,5158099
2024-06-24,5847507
2024-06-25,6394387
2024-06-26,6998958
2024-06-27,8423149
2024-06-28,7959333
2024-06-29,5986830
2024-06-30,5597268
2024-07-01,8136101
2024-07-02,6744607
2024-07-03,7222899
2024-07-04,6262349
2024-07-05,7117018
2024-07-06,7075572
2024-07-07,7115958
2024-07-08,7287573
2024-07-09,7811482
2024-07-10,7656230
2024-07-11,7431486
2024-07-12,7625666
2024-07-13,7716056
2024-07-14,6939352
2024-07-15,10980182
2024-07-16,10954161
2024-07-17,9517023
2024-07-18,8710487
2024-07-19,8627942
2024-07-20,8300551
2024-07-21,9023378
2024-07-22,10438949
2024-07-23,8595054
2024-07-24,8367064
2024-07-25,7526867
2024-07-26,8089318
2024-07-27,10321296
2024-07-28,13793644
2024-07-29,12846028
2024-07-30,12519309
2024-07-31,11575604
2024-08-01,9873812
2024-08-02,8208488
2024-08-03,6493111
2024-08-04,5680343
2024-08-05,7562743
2024-08-06,8295829
2024-08-07,8736489
2024-08-08,9620315
2024-08-09,8665650
2024-08-10,6559777
2024-08-11,6070565
2024-08-12,5894993
2024-08-13,6483063
2024-08-14,6159786
2024-08-15,5591402
2024-08-16,5377056
2024-08-17,3956981
2024-08-18,4195626
2024-08-19,4580959
2024-08-20,4028775
2024-08-21,3452689
2024-08-22,3316063
2024-08-23,3548270
2024-08-24,3970976
2024-08-25,3385769
2024-08-26,3200082
2024-08-27,3123968
2024-08-28,3524257
2024-08-29,3391855
2024-08-30,3237326
2024-08-31,2647111
2024-09-01,2405984
2024-09-02,2712851
2024-09-03,3058197
2024-09-04,3075370
2024-09-05,2845407
2024-09-06,2651134
2024-09-07,2257738
2024-09-08,1872476
2024-09-09,2148076
2024-09-10,2441276
2024-09-11,2472355
2024-09-12,2376211
2024-09-13,2504884
2024-09-14,2593727
2024-09-15,1975237
2024-09-16,2463925
2024-09-17,2590991
2024-09-18,2977435
2024-09-19,3481908
2024-09-20,3557773
2024-09-21,2765739
2024-09-22,3051755
2024-09-23,3494307
2024-09-24,4116334
2024-09-25,4976121
2024-09-26,6904422
2024-09-27,9432693
2024-09-28,8927483
2024-09-29,8923880
2024-09-30,8607843
2024-10-01,7864938
2024-10-02,7728005
2024-10-03,7641776
2024-10-04,7558347
2024-10-05,7231753
2024-10-06,7167760
2024-10-07,7472350
2024-10-08,7452664
2024-10-09,7952304
2024-10-10,7221678
2024-10-11,7632979
2024-10-12,8010910
2024-10-13,9305456
2024-10-14,11221107
2024-10-15,14497402
2024-10-16,12629985
2024-10-17,14090273
2024-10-18,12410365
2024-10-19,14833984
2024-10-20,18186372
2024-10-21,16067650
2024-10-22,18834463
2024-10-23,19970875
2024-10-24,22703515
2024-10-25,24374663
2024-10-26,16072884
2024-10-27,14907633
2024-10-28,16452729
2024-10-29,18618750
2024-10-30,18998476
2024-10-31,15849881
2024-11-01,15424928
2024-11-02,13173523
2024-11-03,13577784
2024-11-04,14118873
2024-11-05,14076316
2024-11-06,17034167
2024-11-07,20246279
2024-11-08,21354719
2024-11-09,19069967
2024-11-10,17356194
2024-11-11,26196137
2024-11-12,33218347
2024-11-13,36096564
2024-11-14,41319318
2024-11-15,44124293
2024-11-16,43774529
2024-11-17,42160977
2024-11-18,53412906
2024-11-19,58076614
2024-11-20,61615104
2024-11-21,59362019
2024-11-22,54178537
2024-11-23,46550993
2024-11-24,41045163
2024-11-25,36332333
2024-11-26,35408332
2024-11-27,35707498
2024-11-28,36559721
2024-11-29,33894582
2024-11-30,29789715
2024-12-01,26602681
2024-12-02,26454157
2024-12-03,27719526
2024-12-04,26157756
2024-12-05,24771404
2024-12-06,23766402
2024-12-07,21530642
2024-12-08,19396226
2024-12-09,22257309
2024-12-10,27984215
2024-12-11,28288737
2024-12-12,28401029
2024-12-13,29166170
2024-12-14,28935799
2024-12-15,22586129
2024-12-16,21785044
2024-12-17,24928682
2024-12-18,28574021
2024-12-19,26662456
2024-12-20,25428191
2024-12-21,25433147
2024-12-22,19524111
2024-12-23,18278435
2024-12-24,19952528
2024-12-25,15694236
2024-12-26,15758720
2024-12-27,20151834
2024-12-28,18330128
2024-12-29,18726792
2024-12-30,19373288
2024-12-31,21182835
2025-01-01,20019022
2025-01-02,24574988
2025-01-03,29998293
2025-01-04,31601107
2025-01-05,27381759
2025-01-06,30322215
2025-01-07,33342362
2025-01-08,31200956
2025-01-09,31309764
2025-01-10,28310563
2025-01-11,27957662
2025-01-12,24575207
2025-01-13,26106838
2025-01-14,27122946
2025-01-15,26409554
2025-01-16,27107142
2025-01-17,33862455
2025-01-18,62499169
2025-01-19,93262418
2025-01-20,198189873
2025-01-21,106706822
2025-01-22,75849418
2025-01-23,82298307
2025-01-24,92422912
2025-01-25,87892966
2025-01-26,65501346
2025-01-27,60338584
2025-01-28,54240497
2025-01-29,44530446
2025-01-30,58774238
2025-01-31,56468077
2025-02-01,41290197
2025-02-02,33132420
2025-02-03,33537530
2025-02-04,42846082
2025-02-05,31594929
2025-02-06,29694932
2025-02-07,25737908
2025-02-08,24829122
2025-02-09,33847631
2025-02-10,44516546
2025-02-11,40870605
2025-02-12,34028667
2025-02-13,34028667
