date,volume
2024-03-19,199063743
2024-03-20,168471287
2024-03-21,147250025
2024-03-22,126471501
2024-03-23,53413624
2024-03-24,52360262
2024-03-25,79225154
2024-03-26,133742836
2024-03-27,218910236
2024-03-28,104007675
2024-03-29,134663724
2024-03-30,74881639
2024-03-31,53657527
2024-04-01,179672583
2024-04-02,163438235
2024-04-03,89922297
2024-04-04,90463908
2024-04-05,88712099
2024-04-06,63312062
2024-04-07,66521572
2024-04-08,102772432
2024-04-09,115592536
2024-04-10,120627441
2024-04-11,75415784
2024-04-12,121029204
2024-04-13,159426385
2024-04-14,134403740
2024-04-15,128388805
2024-04-16,96504180
2024-04-17,137723975
2024-04-18,113883736
2024-04-19,155779158
2024-04-20,70021873
2024-04-21,63270131
2024-04-22,95908285
2024-04-23,69296920
2024-04-24,153867175
2024-04-25,92484587
2024-04-26,82143663
2024-04-27,70844909
2024-04-28,48115403
2024-04-29,123135147
2024-04-30,165423057
2024-05-01,134493770
2024-05-02,152410671
2024-05-03,85146567
2024-05-04,81370988
2024-05-05,51568153
2024-05-06,86353512
2024-05-07,89577494
2024-05-08,73722096
2024-05-09,68689827
2024-05-10,85806584
2024-05-11,44612092
2024-05-12,36434324
2024-05-13,83705176
2024-05-14,69776480
2024-05-15,83939516
2024-05-16,70851362
2024-05-17,47295947
2024-05-18,21646210
2024-05-19,22394513
2024-05-20,89125062
2024-05-21,76844598
2024-05-22,62573603
2024-05-23,104459627
2024-05-24,46719869
2024-05-25,34778251
2024-05-26,33329232
2024-05-27,69764432
2024-05-28,89418373
2024-05-29,71636095
2024-05-30,80228329
2024-05-31,36560931
2024-06-01,14957844
2024-06-02,27819846
2024-06-03,81894528
2024-06-04,30278597
2024-06-05,38475601
2024-06-06,40773769
2024-06-07,66601431
2024-06-08,82203942
2024-06-09,36102869
2024-06-10,39773100
2024-06-11,40113899
2024-06-12,45699104
2024-06-13,35790871
2024-06-14,36559623
2024-06-15,18039627
2024-06-16,47770192
2024-06-17,41229516
2024-06-18,54009577
2024-06-19,29423938
2024-06-20,39920354
2024-06-21,46143447
2024-06-22,17811884
2024-06-23,25104488
2024-06-24,42354305
2024-06-25,24775531
2024-06-26,23450477
2024-06-27,42431360
2024-06-28,40518923
2024-06-29,22310315
2024-06-30,51059052
2024-07-01,43888221
2024-07-02,35387450
2024-07-03,56264701
2024-07-04,104698705
2024-07-05,101508323
2024-07-06,36537371
2024-07-07,51710726
2024-07-08,68792171
2024-07-09,44195149
2024-07-10,49512456
2024-07-11,41065443
2024-07-12,33321444
2024-07-13,15670600
2024-07-14,27027350
2024-07-15,50890145
2024-07-16,53864715
2024-07-17,52982062
2024-07-18,50195549
2024-07-19,61923711
2024-07-20,36608451
2024-07-21,14702604
2024-07-22,42209479
2024-07-23,11449977
2024-07-24,29260525
2024-07-25,27746779
2024-07-26,26050075
2024-07-27,22157378
2024-07-28,17599161
2024-07-29,24554299
2024-07-30,28341698
2024-07-31,30273110
2024-08-01,43499305
2024-08-02,69269129
2024-08-03,62971010
2024-08-04,30822554
2024-08-05,112232799
2024-08-06,49958953
2024-08-07,47880609
2024-08-08,51046672
2024-08-09,56551064
2024-08-10,49972425
2024-08-11,61784136
2024-08-12,97510349
2024-08-13,58011279
2024-08-14,47793564
2024-08-15,38133981
2024-08-16,37905287
2024-08-17,26742757
2024-08-18,32186926
2024-08-19,37497053
2024-08-20,31195702
2024-08-21,20931958
2024-08-22,20917215
2024-08-23,44747823
2024-08-24,31266892
2024-08-25,31327320
2024-08-26,44158549
2024-08-27,50802119
2024-08-28,42683656
2024-08-29,36651899
2024-08-30,27433506
2024-08-31,15422979
2024-09-01,23319841
2024-09-02,30064243
2024-09-03,26123115
2024-09-04,34025082
2024-09-05,30252342
2024-09-06,46193002
2024-09-07,34019010
2024-09-08,45486978
2024-09-09,39771775
2024-09-10,30481866
2024-09-11,36996601
2024-09-12,52344188
2024-09-13,44032839
2024-09-14,52639578
2024-09-15,52627064
2024-09-16,54899331
2024-09-17,62893040
2024-09-18,84771546
2024-09-19,78339838
2024-09-20,90711794
2024-09-21,63074172
2024-09-22,77653866
2024-09-23,98821521
2024-09-24,118586338
2024-09-25,88550604
2024-09-26,84857867
2024-09-27,60731100
2024-09-28,48361796
2024-09-29,90461973
2024-09-30,102973302
2024-10-01,161176458
2024-10-02,158544228
2024-10-03,191189302
2024-10-04,115456399
2024-10-05,72798297
2024-10-06,100578682
2024-10-07,182948137
2024-10-08,190886079
2024-10-09,205568714
2024-10-10,185533737
2024-10-11,195430213
2024-10-12,197243239
2024-10-13,189079458
2024-10-14,227450001
2024-10-15,235781730
2024-10-16,220452049
2024-10-17,123996457
2024-10-18,126690311
2024-10-19,103335614
2024-10-20,141124755
2024-10-21,147446337
2024-10-22,162197404
2024-10-23,135400146
2024-10-24,116708183
2024-10-25,125929034
2024-10-26,149500373
2024-10-27,104453775
2024-10-28,160649314
2024-10-29,200804198
2024-10-30,146680621
2024-10-31,169336278
2024-11-01,209258138
2024-11-02,105130667
2024-11-03,124605517
2024-11-04,159050993
2024-11-05,200766856
2024-11-06,434795606
2024-11-07,274672021
2024-11-08,217221817
2024-11-09,292787542
2024-11-10,433723493
2024-11-11,336680506
2024-11-12,362270066
2024-11-13,448789067
2024-11-14,437297671
2024-11-15,340445947
2024-11-16,330069700
2024-11-17,285887146
2024-11-18,240522312
2024-11-19,259853300
2024-11-20,343817582
2024-11-21,249286673
2024-11-22,322673834
2024-11-23,213513106
2024-11-24,197037566
2024-11-25,219008564
2024-11-26,267973827
2024-11-27,82529902
